cartodb_id,the_geom,the_geom_webmercator,name,address,phone,state,state_abb,status,distance,allhomes_zhvi_predenom_2016_08,closed_date,total_pop_area_2011_2015
111,0101000020E6100000E09C11A5BD2B5EC05A0F5F268ACE4140,0101000020110F000096077086C69F69C122EDB36107345041,JCPenney - Woodland Plaza Ii in Paso Robles,Woodland Plaza Ii,(805) 237-2373,California,CA,retaining,24140,437100,,1228.44505001176
112,0101000020E6100000DA59F44E05845EC042AF3F89CFFB4240,0101000020110F000022F2326DC0EA69C1D77760D594735141,JCPenney - Sun Valley Mall in Pleasant Hill,685 Contra Costa Blvd,(925) 687-6000,California,CA,retaining,24140,669000,,1623.93464388922
113,0101000020E61000001077F52A327B5EC0425BCEA5B8D84240,0101000020110F0000ACE3DBBC41E369C1242F6094D94D5141,JCPenney - JCPenney Plaza in Pleasanton,5532 Springdale Ave,(925) 469-1086,California,CA,retaining,24140,889300,,837.524573797547
114,0101000020E6100000FF243E77827B5EC01A5245F12AD94240,0101000020110F0000113C51EF85E369C1D3125A41544E5141,JCPenney - Stoneridge Mall in Pleasanton,1500 Stoneridge Mall Rd,(925) 463-9780,California,CA,retaining,24140,889300,,837.524573797547
115,0101000020E6100000FF243E77827B5EC01A5245F12AD94240,0101000020110F0000113C51EF85E369C1D3125A41544E5141,JCPenney - Stoneridge Mall in Pleasanton,1500 Stoneridge Mall Rd,925-463-9780,California,CA,retaining,24140,889300,,837.524573797547
116,0101000020E61000005AF3E32F2D625DC0A62897C62F0E4140,0101000020110F00000B8A7C3D96F468C10D6759F5D6D94E41,JCPenney - Victoria Gardens Ml in Rancho Cucamonga,12399 S Mainstreet,(909) 646-8911,California,CA,retaining,24140,581900,,2458.4040052143
117,0101000020E61000009B559FABAD965EC05186AA984A4B4440,0101000020110F0000BEE506FE98FA69C15BFC15F0BBE35241,JCPenney - Mt Shasta Mall in Redding,950 Dana Dr,(530) 223-0100,California,CA,retaining,24140,248200,,662.364525902687
118,0101000020E61000007DB1F7E28B4D5DC0EACDA8F92A094140,0101000020110F000094757CD410E368C1829B2AB88BCF4E41,JCPenney - Redlands Town Center,10000 Alabama St,(909) 335-8111,California,CA,retaining,24140,316200,,117.568373815937
119,0101000020E61000008D7DC9C683E55DC0483140A209444240,0101000020110F000064587CEA216469C18862CB6A7EAF5041,JCPenney - Hilltop Mall in Richmond,1000 Hilltop Mall,(510) 222-4411,California,CA,closing,24140,241500,2015-08-25 00:00:00+00,48.0657385455449
120,0101000020E61000008D7DC9C683E55DC0483140A209444240,0101000020110F000064587CEA216469C18862CB6A7EAF5041,JCPenney - Galleria At Tyler in Riverside,3605 Galleria At Tyler,(951) 687-3060,California,CA,retaining,24140,241500,,48.0657385455449
121,0101000020E6100000021077F52A515EC07A37161406634340,0101000020110F0000AC812CF08FBF69C1BACF1D2C64E35141,JCPenney - Galleria @ Roseville,1125 Galleria Blvd,(916) 772-8800,California,CA,retaining,24140,332600,,312.591361884658
122,0101000020E6100000027E8D24415B5EC0562DE928074D4340,0101000020110F000099F3E0FC20C869C198CA3D6575CB5141,JCPenney - Arden Fair Mall in Sacramento,1695 Arden Way,(916) 564-0315,California,CA,retaining,24140,177000,,1927.45590234466
123,0101000020E610000001A260C6146A5EC08E76DCF0BB5B4240,0101000020110F0000BAD08E9EB8D469C1E3A945F991C85041,JCPenney - Northridge Mall in Salinas,100 Northridge Mall,(831) 449-8111,California,CA,retaining,24140,373200,,77.1411584778075
124,0101000020E61000009310F63732265EC0FDD6F3DA11904140,0101000020110F00000D0A8B01119B69C134E6A5A7EDE54F41,JCPenney - Tanforan S/C in San Bruno,1122 El Camino Real,(650) 873-4100,California,CA,retaining,24140,653200,,1612.92337310039
125,0101000020E6100000F10D85CFD64A5DC0B9C7D2872E624040,0101000020110F0000368A4C33C4E068C110B1C6DFB37B4D41,JCPenney - Fashion Valley Mall in San Diego,6987 Friars Rd,(619) 291-6050,California,CA,retaining,24140,296700,,1491.33363615732
126,0101000020E61000002A01310917745EC090A4A487A1A94240,0101000020110F0000124599BF38DD69C17A27E7B36E1B5141,JCPenney - Eastridge Shop Ctr in San Jose,2230 Eastridge Loop,(408) 238-0300,California,CA,retaining,24140,566200,,1818.37300291086
127,0101000020E6100000FE21A23D83775DC0E1FA66518EE34040,0101000020110F00008FE3012AB50669C1B76034258D824E41,JCPenney - Santa Ana Mainplace,2890 N Main St,(714) 953-9640,California,CA,retaining,24140,853400,,1376.73892709423
128,0101000020E61000008D7DC9C683E55DC0483140A209444240,0101000020110F000064587CEA216469C18862CB6A7EAF5041,JCPenney - Valencia Town Center in Santa Clarita,24140 Magic Mountain Pky,(661) 255-9864,California,CA,retaining,24140,241500,,48.0657385455449
129,0101000020E61000008D7DC9C683E55DC0483140A209444240,0101000020110F000064587CEA216469C18862CB6A7EAF5041,JCPenney - Santa Maria Shp Cntr,Santa Maria Shp Cntr,(805) 922-5831,California,CA,retaining,24140,241500,,48.0657385455449
130,0101000020E6100000A88E554ACFAE5EC05E13D21A833A4340,0101000020110F0000377999A5170F6AC1ADB6964B5BB75141,JCPenney - Coddingtown Ctr in Santa Rosa,800 Coddingtown Ctr,(707) 542-2014,California,CA,retaining,24140,446900,,3653.83300004868
131,0101000020E61000004DBA2D910BE65DC04CC9CDCBBC494240,0101000020110F00008E1F323E956469C1996D302485B55041,JCPenney - Garden Vinyard Plaza in Selma,3350 E Floral Ave,(559) 896-2156,California,CA,retaining,24140,184700,,63.0680539479285
132,0101000020E61000008255F5F23B9A5EC066D828EB37D54240,0101000020110F000060219D179EFD69C12034CF4B174A5141,JCPenney - Weberstown Shpg Cntr in Stockton,4915 Claremont Ave,(209) 951-1110,California,CA,retaining,24140,832600,,1775.15100234331
133,0101000020E61000001956F146E6495DC080B9162D40C34040,0101000020110F0000A8F24AEAF7DF68C18643BB79A1404E41,JCPenney - Promenade Mall in Temecula,40640 Winchester Rd,(951) 296-5558,California,CA,retaining,24140,404800,,1039.68507655073
134,0101000020E61000008D7DC9C683E55DC0483140A209444240,0101000020110F000064587CEA216469C18862CB6A7EAF5041,JCPenney - Thousand Oaks Mall,280 Hillcrest Dr W,(805) 497-6811,California,CA,retaining,24140,241500,,48.0657385455449
135,0101000020E61000008D7DC9C683E55DC0483140A209444240,0101000020110F000064587CEA216469C18862CB6A7EAF5041,JCPenney - Del Amo Center in Torrance,21840 S Hawthorne Blvd,(310) 371-6577,California,CA,retaining,24140,241500,,48.0657385455449
136,0101000020E6100000304B3B35975D5EC01689096AF8E24240,0101000020110F0000E00ABBEC1CCA69C15B9E0E32DB585141,JCPenney - West Valley Mall in Tracy,3100 Naglee Rd,(209) 839-9353,California,CA,retaining,24140,552900,,62.3983990434883
137,0101000020E610000047ACC5A700385EC0D13DEB1A2DC14240,0101000020110F0000B998E07C30AA69C1E91303359C345141,JCPenney - Countryside Plaza Ii in Turlock,1840 Countryside Dr,(209) 632-1327,California,CA,retaining,24140,240200,,1242.73795949088
138,0101000020E6100000BDC3EDD0B0CC5EC0C190D5AD9E934340,0101000020110F00001BAE396478286AC1B56E78DD78185241,JCPenney - Pear Tree Center in Ukiah,205 N Orchard Ave,(707) 468-5415,California,CA,retaining,24140,341700,,714.383881637793
139,0101000020E6100000D13E56F0DBCF5DC0C0B167CF65224140,0101000020110F000068AA6988BD5169C13C17F8BF57034F41,JCPenney - Pacific View Mall in Ventura,377 S Mills Rd,(805) 642-7592,California,CA,retaining,24140,536500,,1240.0373154046
140,0101000020E61000005A677C5F5C565DC0C8444AB3793C4140,0101000020110F000069F9BE438DEA68C1C0A4941A02394F41,JCPenney - Mall Of Victor Vly in Victorville,14370 Bear Valley Rd,(760) 241-3111,California,CA,retaining,24140,216200,,1411.33587236396
141,0101000020E61000004E7FF62345D45DC0BA6A9E23F2274240,0101000020110F00000DC96E907C5569C13390C605D8915041,JCPenney - Visalia Mall,2115 S Mooney Blvd,(559) 732-4171,California,CA,retaining,24140,194700,,1309.16723399361
142,0101000020E61000006AC18BBE828F5EC014268C6665ED4240,0101000020110F00008676C89682F469C13756378110645141,JCPenney - West Covina Fash Plz,1203 Plaza Dr,(626) 960-3711,California,CA,retaining,24140,1492600,,2742.03854093625
143,0101000020E6100000E2C0F572E9805DC0A861AEFB7DDF4040,0101000020110F000091A3EFC1B00E69C10C75938F3F7A4E41,JCPenney - Westminster Mall,400 Westminster Mall,(714) 892-2040,California,CA,retaining,24140,587200,,1481.18776324259
144,0101000020E6100000AEDC6685FD805DC09E955929A9DF4040,0101000020110F0000952F04CEC10E69C1903421C4977A4E41,JCPenney - Westminster Mall,510 Westminster Mall,(714) 903-6781,California,CA,retaining,24140,587200,,1481.18776324259
145,0101000020E6100000FED5E3BED57F5DC0056F48A302F94040,0101000020110F0000D2AD429AC60D69C1B66059FF6FAE4E41,JCPenney - Whittwood Shpg Cntr in Whittier,15740 Whittwood Lane,(562) 947-2511,California,CA,retaining,24140,524000,,2329.61275567137
146,0101000020E61000008F352383DC515EC09294F430B47E4340,0101000020110F000078FDFDBB26C069C1BEE4AD4D97015241,JCPenney - County Fair Mall in Woodland,1260 Gibson Rd,(530) 662-7365,California,CA,retaining,24140,399800,,21.4334762946326
147,0101000020E6100000670C738236A95EC000581D39D2D94440,0101000020110F0000B2EF22C9560A6AC1E786B5FB7C845341,JCPenney - Yreka Junction Mall,1810 Fort Jones Rd,(530) 842-7393,California,CA,retaining,24140,139300,,5.36034241032559
148,0101000020E61000008C12F4177A685EC0D5777E5182924340,0101000020110F0000E7C4DBD35BD369C1CAE43D7241175241,JCPenney - Yuba Sutter Mall in Yuba City,1199 Colusa Ave,(530) 671-5701,California,CA,retaining,24140,,,1261.75974892249
149,0101000020E6100000446E861BF00B5DC082734694F6DA4040,0101000020110F0000D992692B58AB68C1C246DD9FFF704E41,JCPenney - Yucca Valley Square,58000 Twenty-Nine Palms Hwy,(760) 365-5774,California,CA,retaining,24140,210800,,81.6898701164022
150,0101000020E6100000CEA78E554A9B5AC0C2FBAA5CA8CA4340,0101000020110F00000398B4BFD49866C13FCDD4ADEF545241,JCPenney - Main Street Store in Alamosa,621 Main St,(719) 589-6271,Colorado,CO,retaining,24140,498900,,2.22877076581931
151,0101000020E6100000F5F411F8C3345AC0D3156C239EDA4340,0101000020110F00007DDDE0B3C14166C19E1D4F358A665241,JCPenney - Aurora Mall,14200 E Alameda Ave,(303) 344-9901,Colorado,CO,retaining,24140,252200,,658.223617014551
152,0101000020E6100000BDC804FC1A2D5AC0A2629CBF09CD4340,0101000020110F000068A3E23C403B66C12B2A094E8F575241,JCPenney - Southlands S/C in Aurora,6302 S Central St,(303) 693-8454,Colorado,CO,retaining,24140,481300,,874.882753925383
153,0101000020E6100000FEE263C18E315AC08940F50F22FB4340,0101000020110F00004454E53E083F66C1BBB8C39A808A5241,JCPenney - Prairie Ctr in Brighton,1950 Prairie Center Pkwy,(303) 219-9392,Colorado,CO,retaining,24140,281700,,122.960092888898
154,0101000020E61000009C887E6DFD2D5AC04CA60A4625714340,0101000020110F0000300F618E003C66C12938C680C9F25141,JCPenney - First & Main Town Ct in Colorado Springs,3650 New Center Pt,(719) 550-4660,Colorado,CO,retaining,24140,243400,,1144.78549475652
155,0101000020E6100000F8054F7C90305AC0BE2720370D6C4340,0101000020110F0000073D524B303E66C1AD4B18193BED5141,JCPenney - The Citadel in Colorado Springs,680 Citadel Dr E,(719) 597-0050,Colorado,CO,retaining,24140,192300,,605.895771946286
156,0101000020E6100000C87DAB75E2385AC0A359D93EE4E34340,0101000020110F00002A852848414566C14DE1BC8AC8705241,JCPenney - Northfld @ Stapleton in Denver,8568 E 49th Ave,(303) 576-6661,Colorado,CO,retaining,24140,514300,,664.679267630517
157,0101000020E61000009E7E501729F85AC0091A33897AA14240,0101000020110F0000D08246A8B4E766C1C8F94DAFBA125141,JCPenney - Durango Mall,800 S Camino Del Rio,(970) 259-3800,Colorado,CO,retaining,24140,407400,,2368.28344010421
158,0101000020E610000016325706D5445AC09414580053444440,0101000020110F0000DF6014EC664F66C16AF1FA04F2DB5241,JCPenney - Ft Collins Store in Fort Collins,135 Bockman Dr,(970) 223-1481,Colorado,CO,retaining,24140,347000,,526.213723872838
159,0101000020E6100000FE2955A2EC2C5AC077BB5E9A222C4440,0101000020110F0000CCBC5ADF183B66C169F696F2F3C05241,JCPenney - Main Street Store in Fort Morgan,321 Main St,(970) 867-5874,Colorado,CO,closing,24140,219700,2012-02-16 00:00:00+00,43.8304303903922
160,0101000020E6100000E08101840F635AC0DF8C9AAF927F4340,0101000020110F00006E839439136966C1C5FFBF6E8A025241,JCPenney - Glenwood Spgs Mall in Glenwood Springs,51027 Hwy 6,(970) 945-6436,Colorado,CO,closing,24140,197800,2012-11-16 00:00:00+00,1.17815751386531
161,0101000020E6100000EDD632198E265BC01D2098A3C78B4340,0101000020110F0000183EACCD1B0F67C1825FACAAE30F5241,JCPenney - Mesa Mall in Grand Junction,2424 US 6th And 50th,(970) 242-6733,Colorado,CO,retaining,24140,232900,,136.039608340181
162,0101000020E61000001F4B1FBAA02D5AC05C902DCBD7314440,0101000020110F0000F94151D3B13B66C16FAC1BBC50C75241,JCPenney - Greeley Mall,2080 Greeley Mall,(970) 352-2016,Colorado,CO,retaining,24140,173100,,2936.03701428377
163,0101000020E61000007AA9D898D7495AC0DC4603780BCE4340,0101000020110F00009B611336A85366C1A286C966AB585241,JCPenney - Southwest Plaza in Littleton,8501 W Bowles Ave,(303) 933-9200,Colorado,CO,retaining,24140,407600,,510.069487248604
164,0101000020E6100000877368EC26385AC06A0C84AE8EC74340,0101000020110F00008388E001A24466C1E3CFF63485515241,JCPenney - Park Meadows Mall in Lone Tree,8417 S Park Meadows Ctr Dr,(303) 768-9130,Colorado,CO,retaining,24140,489300,,988.291440133968
165,0101000020E6100000E08101840F635AC0DF8C9AAF927F4340,0101000020110F00006E839439136966C1C5FFBF6E8A025241,JCPenney - Longmont Store,955 S Hover St,(303) 682-9716,Colorado,CO,closing,24140,197800,2014-04-23 00:00:00+00,1.17815751386531
166,0101000020E6100000AA27F38FBE765AC00BD1217024BC4240,0101000020110F00009A6D8AE3CA7966C100FA66DB382F5141,JCPenney - River Landing S/C in Montrose,3400 Rio Grande Ave,(970) 249-1988,Colorado,CO,retaining,24140,,,300.7278851827
167,0101000020E6100000249C16BCE8265AC0BA2D910BCE264340,0101000020110F000071A41209FD3566C1FB67D46201A25141,JCPenney - Pueblo Mall,3301 Dillon Dr,(719) 544-3943,Colorado,CO,retaining,24140,154800,,289.759641839073
168,0101000020E61000005760C8EA563C5AC0C98FF8156BF84340,0101000020110F0000D239AE73304866C1A9C8E1A47E875241,JCPenney - Broadway Plaza in Sterling,126 Jackson St,(970) 522-2784,Colorado,CO,closing,24140,320200,2016-11-17 00:00:00+00,2480.22902265958
169,0101000020E6100000D3C1FA3F873F5AC0770FD07D39F54340,0101000020110F000064087AC3E54A66C152233524F5835241,JCPenney - Orchards@westminstr in Westminster,14658 Delaware St,(303) 280-1120,Colorado,CO,retaining,24140,315900,,2235.39578795927
170,0101000020E61000002DD0EE9062405AC0BFD7101C97ED4340,0101000020110F0000D3386707A04B66C1DF0F82F5817B5241,JCPenney - Westminster Mall,5453 W 88th Ave,(303) 427-8912,Colorado,CO,retaining,24140,252200,,1080.95007909928
171,0101000020E6100000DFC2BAF1EE5E52C0823AE5D18DB04440,0101000020110F0000A8A8A6D467345FC19730749FA9555341,JCPenney - Danbury Fair Mall,7 Backus Ave,(203) 748-7790,Connecticut,CT,retaining,24140,226500,,385.483058579589
172,0101000020E6100000228D0A9C6C3052C0B4ACFBC742CA4440,0101000020110F0000066A18B967E55EC169AE56F9CD725341,JCPenney - Westfarms Mall in Farmington,300 Westfarms Mall,(860) 521-7850,Connecticut,CT,retaining,24140,268900,,340.356857969612
173,0101000020E6100000228D0A9C6C3052C0B4ACFBC742CA4440,0101000020110F0000066A18B967E55EC169AE56F9CD725341,JCPenney - Shoppes @ Buckland in Manchester,344 V Buckland Hls Dr Ste 7000,(860) 644-6633,Connecticut,CT,retaining,24140,268900,,340.356857969612
174,0101000020E6100000618E1EBFB71C52C0FED64E9484A44440,0101000020110F0000D2CDFE83EEC35EC14D5357910C485341,JCPenney - Conn Post Mall in Milford,1201 Boston Post Rd,(203) 877-6177,Connecticut,CT,closing,24140,318700,2012-04-10 00:00:00+00,51.8984374970381
175,0101000020E6100000252026E1422652C09F56D11F9AFF4440,0101000020110F00000B4A386C24D45EC165E8816F90AF5341,JCPenney - Torrington Commons,251 High St,(860) 496-8366,Connecticut,CT,retaining,24140,171600,,4655.97146238112
176,0101000020E6100000D6C56D34804E52C020B75F3E599D4440,0101000020110F00005484A8427E185FC1CDD14916F33F5341,JCPenney - Trumbull Shopng Park,5065 Main St,(203) 374-7612,Connecticut,CT,retaining,24140,358500,,648.852006434807
177,0101000020E6100000B6300BED9C4152C087DBA16131C64440,0101000020110F00002C2C6F1A9A025FC1C924C8DF2F6E5341,JCPenney - Brass Mill Ctr in Waterbury,525 Union St,(203) 575-1395,Connecticut,CT,retaining,24140,98600,,1229.12250898572
178,0101000020E6100000AF319EF7B5F751C01B2AC6F99BEB4440,0101000020110F000014F91E5912855EC124EA6F9FBE985341,JCPenney - Crystal Mall in Waterford,850 Hartford Pike Unit C,(860) 443-2405,Connecticut,CT,retaining,24140,170800,,112.317317648547
179,0101000020E6100000D57ABFD18EE252C06B11514CDE984340,0101000020110F0000FAC026D5FD0960C1470AEBDA381E5241,JCPenney - Dover Mall,1365 N Dupont Hwy Ste 5000,(302) 674-4200,Delaware,DE,retaining,24140,167600,,267.75212120176
180,0101000020E610000061A8C30AB7E952C07575C7629BD64340,0101000020110F0000E4DBA0F0111060C10C6FBBF41C625241,JCPenney - Christiana Mall in Newark,606 Christiana Mall,(302) 366-7680,Delaware,DE,retaining,24140,204800,,282.981591640167
181,0101000020E61000000C72BCA797EB52C07C314A86D2DA4340,0101000020110F00002A9AF71FAA1160C1D39EBF0AC4665241,JCPenney - Prices Cnr Shopg Ctr in Wilmington,3236 Kirkwood Hwy,(302) 998-1131,Delaware,DE,retaining,24140,224700,,1313.01343779698
182,0101000020E6100000849D62D5205854C05932C7F2AEAA3C40,0101000020110F000056D4B8D4434761C1DA8FCC3D586E4941,JCPenney - Altamonte Spgs Mall in Altamonte Springs,451 E Altamonte Dr Ste 1301,(407) 332-9600,Florida,FL,retaining,24140,137500,,580.994554132141
183,0101000020E6100000890CAB78230954C00569C6A2E9F43940,0101000020110F0000448A5AD22D0461C104C3BBE61AD74641,JCPenney - Aventura Mall,Aventura Mall,(305) 937-0022,Florida,FL,retaining,24140,388800,,583.94603835748
184,0101000020E610000072FE2614220654C0C55565DF15893A40,0101000020110F000070165460A00161C158EB25226A634741,JCPenney - Boynton Beach Mall,Boynton Beach Mall,(561) 736-8500,Florida,FL,retaining,24140,181000,,831.813804165758
185,0101000020E6100000919C4CDC2AA054C057EBC4E578FD3B40,0101000020110F00004FB178A6728461C1F7F7077B38C74841,JCPenney - Desoto Sq Mall in Bradenton,303 301 Blvd W Ste 701,(941) 747-6411,Florida,FL,retaining,24140,140400,,183.653987686042
186,0101000020E6100000FC3559A31E5654C0BC22F8DF4A8E3C40,0101000020110F000014AAE41F8F4561C11EA6BED9E0524941,JCPenney - Brandon Town Ctr,331 Brandon Town Center Mall,(813) 681-9800,Florida,FL,retaining,24140,244100,,666.935653235873
187,0101000020E610000014E97E4E417154C060EAE74D45FA3B40,0101000020110F0000A12DAFEE9A5C61C18942003D24C44841,JCPenney - Coralwood S/C in Cape Coral,2301 Del Prado Blvd Ste 700,(239) 574-9111,Florida,FL,retaining,24140,103800,,302.392778923044
188,0101000020E610000014E97E4E417154C060EAE74D45FA3B40,0101000020110F0000A12DAFEE9A5C61C18942003D24C44841,JCPenney - Countryside Mall in Clearwater,27001 US Hwy 19 N,(727) 796-2191,Florida,FL,retaining,24140,103800,,302.392778923044
189,0101000020E610000014E97E4E417154C060EAE74D45FA3B40,0101000020110F0000A12DAFEE9A5C61C18942003D24C44841,JCPenney - Clermont Landing,2345 S Hwy 27,(352) 241-0206,Florida,FL,retaining,24140,103800,,302.392778923044
190,0101000020E610000087A757CA321054C04B1FBAA0BE3D3A40,0101000020110F0000302840C72C0A61C15EA8BD13FC1B4741,JCPenney - Coral Square Mall in Coral Springs,Coral Square Mall,(954) 752-8116,Florida,FL,retaining,24140,348100,,2179.33237029354
191,0101000020E6100000352A70B20D6954C0433A3C84F13B3C40,0101000020110F0000F068B7BBA35561C15E564CBA5F034941,JCPenney - Posner Commons in Davenport,6200 Grandview Pkwy,(863) 424-7137,Florida,FL,retaining,24140,165600,,148.163627832555
192,0101000020E61000005778978BF84354C07235B22B2D333D40,0101000020110F0000C5534E32253661C1D3BD1044CDF24941,JCPenney - Volusia Mall in Daytona Beach,1700 W Intl Speedway Blvd,(386) 255-0971,Florida,FL,retaining,24140,71600,,1218.72847801295
193,0101000020E61000007C43E1B3757754C0DC2F9FAC189A3A40,0101000020110F00008BE825F5DF6161C19623675A91734741,JCPenney - Edison Mall in Fort Myers,4125 Cleveland Ave Ste 903,(239) 936-8101,Florida,FL,retaining,24140,144400,,1095.23599474938
194,0101000020E6100000A986FD9E587254C09B559FABAD7C3A40,0101000020110F000055597927885D61C1691E5098A3574741,JCPenney - Gulf Coast Town Ctr in Fort Myers,10083 Gulf Center Dr,(239) 481-2844,Florida,FL,retaining,24140,274600,,22.8534257125908
195,0101000020E6100000AF40F4A44CA354C05051F52B9DA73D40,0101000020110F00001D4F039B1B8761C184F43E7357644A41,JCPenney - Oaks Mall in Gainesville,6481 Newberry Rd,(352) 331-2222,Florida,FL,retaining,24140,183600,,57.5220404145891
196,0101000020E61000002B8716D9CE1754C0BFD4CF9B8ACC3940,0101000020110F0000E330A643A31061C13FAF051CFFB04641,JCPenney - Westland Mall in Hialeah,Westland Mall,(305) 823-9880,Florida,FL,retaining,24140,159000,,164.945494534063
197,0101000020E610000023145B41D36C54C041BCAE5FB06F3E40,0101000020110F0000BAFE3EC8D75861C174E04432A5284B41,JCPenney - Jacksonville Reg S/C,3000 Dunn Ave Unit 25,(904) 768-0541,Florida,FL,closing,24140,145300,2013-05-16 00:00:00+00,979.028587013435
198,0101000020E610000040A6B5696C6354C0707D586FD4523E40,0101000020110F0000139575A6DB5061C105474BEE3B0C4B41,JCPenney - Regency Sq Mall in Jacksonville,9501 Arlington Expy Ste 105,(904) 721-2820,Florida,FL,retaining,24140,201100,,242.305133158869
