DomesticG,RDate,PBudget,WorldwideG,Title
$0,5/8/2015,"$11,000,000","$74,056,184",La famille Blier
$0,5/4/2012,"$11,000,000","$10,431,506",LOL
$0,2/5/2016,"$11,000,000","$2,124,005",Misconduct
"$56,746,769",10/24/2008,"$10,800,000","$118,209,778",Saw V
"$13,182,281",5/25/2012,"$10,800,000","$484,873,045",Les Intouchables
"$399,879",4/27/2007,"$10,800,000","$2,862,544",Jindabyne
"$3,275,443",8/11/2006,"$10,750,000","$32,575,443",Kabhi Alvida Naa Kehna
"$74,706,019",6/4/1982,"$10,700,000","$121,706,019",Poltergeist
"$18,542,974",6/18/1999,"$10,700,000","$31,341,183",An Ideal Husband
"$22,163,442",12/25/2004,"$10,600,000","$34,409,206",Darkness
"$24,084",12/6/2013,"$10,600,000","$261,364",The Last Days on Mars
"$435,110,554",6/11/1982,"$10,500,000","$792,965,326",ET: The Extra-Terrestrial
"$56,700,000",4/2/1968,"$10,500,000","$68,700,000",2001: A Space Odyssey
"$11,052,958",4/20/2007,"$10,500,000","$14,140,402",In the Land of Women
"$125,169",12/31/1994,"$10,500,000","$125,169",There Goes My Baby
"$1,610,194",2/20/2004,"$10,400,000","$1,610,194",The Blue Butterfly
"$33,201,661",11/2/2001,"$10,350,000","$174,201,661",Le Fabuleux destin d'Amlie Poulain
"$10,143,618",2/18/1983,"$10,100,000","$10,143,618",Lovesick
"$1,183,658",4/30/2010,"$10,100,000","$18,726,300",Housefull
"$1,066,555",8/24/2007,"$10,100,000","$1,066,555",September Dawn
"$138,433,435",12/5/1997,"$10,000,000","$225,933,435",Good Will Hunting
"$110,359,362",10/22/2004,"$10,000,000","$187,281,115",The Grudge
"$89,217,875",8/26/2016,"$10,000,000","$158,185,073",Dont Breathe
"$85,300,000",6/26/1981,"$10,000,000","$85,300,000",Stripes
"$80,238,724",10/27/2006,"$10,000,000","$163,876,815",Saw III
"$79,042,440",7/1/2016,"$10,000,000","$118,557,124",The Purge: Election Year
"$68,353,550",8/25/2000,"$10,000,000","$90,453,550",Bring it On
"$63,465,522",1/29/1999,"$10,000,000","$63,465,522",She's All That
"$63,300,095",10/26/2007,"$10,000,000","$135,759,694",Saw IV
"$63,257,940",2/24/2006,"$10,000,000","$63,320,521",Madea's Family Reunion
"$56,094,360",1/7/2005,"$10,000,000","$92,094,360",White Noise
"$52,293,000",10/17/1986,"$10,000,000","$52,293,000",The Color of Money
"$52,218,558",6/5/2015,"$10,000,000","$120,678,444",Insidious Chapter 3
"$50,752,337",10/2/1992,"$10,000,000","$50,752,337",The Mighty Ducks
"$47,566,524",11/6/2009,"$10,000,000","$68,722,848",Precious (Based on the Novel Push by Sapphire)
"$46,383,639",5/4/2012,"$10,000,000","$134,639,780",The Best Exotic Marigold Hotel
"$40,485,039",2/17/1989,"$10,000,000","$40,485,039",Bill & Ted's Excellent Adventure
"$39,100,000",10/4/1962,"$10,000,000","$50,100,000",The Longest Day
"$38,623,460",2/16/1996,"$10,000,000","$41,004,412",Happy Gilmore
"$37,904,175",8/31/2001,"$10,000,000","$58,939,035",Jeepers Creepers
"$37,402,877",12/11/1968,"$10,000,000","$37,402,877",Oliver!
"$36,696,761",2/16/2001,"$10,000,000","$44,451,470",Recess: School's Out
"$36,230,219",7/10/1985,"$10,000,000","$36,230,219",Mad Max Beyond Thunderdome
"$36,000,000",11/3/1977,"$10,000,000","$36,000,000",Petes Dragon
"$35,819,556",1/22/2016,"$10,000,000","$68,220,952",The Boy
"$35,073,978",10/4/1985,"$10,000,000","$35,073,978",Commando
"$33,679,655",9/17/2010,"$10,000,000","$63,354,114",Devil
"$33,253,609",11/22/2002,"$10,000,000","$33,526,835",Friday After Next
"$33,078,266",3/6/2015,"$10,000,000","$90,384,306",The Second Best Exotic Marigold Hotel
"$33,000,000",3/22/1985,"$10,000,000","$33,000,000",The Last Dragon
"$32,100,816",3/6/1992,"$10,000,000","$32,100,816",The Lawnmower Man
"$31,487,293",10/3/2008,"$10,000,000","$33,886,017",Nick and Norah's Infinite Playlist
"$31,011,616",12/19/2003,"$10,000,000","$93,074,616",Calendar Girls
"$30,651,422",11/12/1999,"$10,000,000","$43,948,865",Dogma
"$30,306,281",9/20/2002,"$10,000,000","$38,067,218",The Banger Sisters
"$30,093,107",12/8/2000,"$10,000,000","$83,593,107",Snatch
"$30,050,028",5/19/1989,"$10,000,000","$30,050,028",Road House
"$29,747,603",9/9/2016,"$10,000,000","$30,629,507",When the Bough Breaks
"$29,500,000",6/24/1983,"$10,000,000","$29,500,000",Twilight Zone: The Movie
"$29,317,886",11/23/1994,"$10,000,000","$29,317,886",A Low Down Dirty Shame
"$28,873,374",8/30/2013,"$10,000,000","$68,541,786",One Direction: This is Us
"$28,564,995",9/6/2002,"$10,000,000","$34,364,995",Swimfan
"$28,444,855",10/6/2006,"$10,000,000","$38,364,855",Employee of the Month
"$27,740,955",8/21/2015,"$10,000,000","$54,104,225",Sinister 2
"$26,594,261",1/8/2016,"$10,000,000","$40,055,439",The Forest
"$26,218,170",11/6/2009,"$10,000,000","$49,486,874",The Fourth Kind
"$25,697,647",3/25/1983,"$10,000,000","$25,697,647",The Outsiders
"$25,358,996",6/12/1998,"$10,000,000","$25,358,996",Can't Hardly Wait
"$24,397,469",8/17/2012,"$10,000,000","$24,660,323",Sparkle
"$23,591,043",10/14/2016,"$10,000,000","$23,591,043",Kevin Hart: What Now?
"$21,590,086",4/26/2013,"$10,000,000","$31,556,959",Mud
"$21,416,355",11/12/2010,"$10,000,000","$78,693,371",Skyline
"$20,777,061",9/16/2016,"$10,000,000","$37,493,221",Blair Witch
"$20,766,000",10/21/1983,"$10,000,000","$20,766,000",The Dead Zone
"$20,384,136",2/2/2001,"$10,000,000","$20,384,136",Valentine
"$20,342,852",6/9/2006,"$10,000,000","$26,716,191",A Prairie Home Companion
"$20,342,161",2/23/2007,"$10,000,000","$21,851,362",Reno 911!: Miami
"$19,843,795",7/24/1998,"$10,000,000","$30,143,795",Jane Austen's Mafia
"$18,297,124",10/23/2015,"$10,000,000","$78,096,553",Paranormal Activity: The Ghost Dimension
"$18,272,447",2/25/1994,"$10,000,000","$18,272,447",Sugar Hill
"$17,657,973",6/20/2008,"$10,000,000","$17,657,973",Kit Kittredge: An American Girl
"$17,536,256",9/27/1985,"$10,000,000","$17,536,256",Invasion U.S.A.
"$17,380,866",9/23/2005,"$10,000,000","$17,433,072",Roll Bounce
"$17,105,219",12/11/1998,"$10,000,000","$19,080,435",Rushmore
"$16,667,084",1/19/1990,"$10,000,000","$16,667,084",Tremors
"$16,535,005",6/17/2005,"$10,000,000","$19,535,005",The Perfect Man
"$16,153,000",8/3/1990,"$10,000,000","$16,153,000",Mo' Better Blues
"$16,033,556",1/25/2002,"$10,000,000","$17,033,556",Kung Pow: Enter the Fist
"$15,861,566",10/7/2016,"$10,000,000","$16,084,310",The Birth of a Nation
"$15,417,771",5/30/2003,"$10,000,000","$28,649,556",Wrong Turn
"$15,198,912",5/16/1980,"$10,000,000","$15,198,912",The Long Riders
"$15,164,492",3/12/1999,"$10,000,000","$15,164,492",The Corruptor
"$15,122,676",8/14/2009,"$10,000,000","$15,297,318","The Goods: Live Hard, Sell Hard"
"$14,597,405",11/23/2011,"$10,000,000","$34,240,572",My Week with Marilyn
"$14,482,031",12/25/2014,"$10,000,000","$27,317,872",Big Eyes
"$13,684,949",6/28/2002,"$10,000,000","$13,684,949",Hey Arnold! The Movie
"$12,589,255",12/30/2005,"$10,000,000","$17,300,838",The Matador
"$12,554,569",3/14/1997,"$10,000,000","$12,554,569",Love Jones
"$12,008,642",12/19/2000,"$10,000,000","$44,567,606",The Gift
"$11,748,661",1/20/2006,"$10,000,000","$11,924,041",End of the Spear
"$11,560,259",3/9/2001,"$10,000,000","$19,860,259",Get Over It
"$10,827,813",2/19/1999,"$10,000,000","$12,179,708",Office Space
"$10,571,408",7/23/1999,"$10,000,000","$10,571,408",Drop Dead Gorgeous
"$10,162,034",4/3/1998,"$10,000,000","$13,835,130",The Spanish Prisoner
"$10,019,109",6/11/1999,"$10,000,000","$10,019,109",Le Violon rouge
"$9,949,470",11/25/1998,"$10,000,000","$21,094,974",Very Bad Things
"$9,408,183",7/9/2004,"$10,000,000","$9,408,183",Sleepover
"$8,840,453",1/25/2013,"$10,000,000","$31,164,747",Movie 43
"$8,801,940",10/26/1984,"$10,000,000","$8,801,940",Body Double
"$8,525,600",5/21/2010,"$10,000,000","$8,629,895",MacGruber
"$8,112,414",7/18/2003,"$10,000,000","$14,156,753",Dirty Pretty Things
"$7,779,614",3/14/2014,"$10,000,000","$7,843,145",Bad Words
"$7,582,065",3/27/2015,"$10,000,000","$13,423,176",While We're Young
"$7,570,127",2/1/2008,"$10,000,000","$21,596,074",Over Her Dead Body
"$7,316,658",10/24/2001,"$10,000,000","$8,378,853",Bones
"$7,078,738",6/22/2012,"$10,000,000","$11,766,959",Seeking a Friend for the End of the World
"$7,027,762",12/1/2006,"$10,000,000","$14,321,070",Turistas
"$6,900,335",11/11/2016,"$10,000,000","$8,457,974",Shut In
"$6,861,102",2/11/2011,"$10,000,000","$7,862,131",Cedar Rapids
"$6,810,754",11/30/2012,"$10,000,000","$8,890,094",The Collection
"$6,719,864",10/30/1998,"$10,000,000","$6,719,864",American History X
"$6,491,969",1/16/2004,"$10,000,000","$6,491,969",Teacher's Pet: The Movie
"$6,197,866",10/15/1999,"$10,000,000","$6,197,866",The Straight Story
"$6,044,618",5/3/2002,"$10,000,000","$6,244,618",Deuces Wild
"$6,003,262",3/22/2008,"$10,000,000","$33,512,260","Run, Fatboy, Run"
"$6,000,000",12/18/1981,"$10,000,000","$6,000,000",Heartbeeps
"$5,637,066",3/20/2015,"$10,000,000","$7,501,132",Danny Collins
"$5,490,423",7/4/2007,"$10,000,000","$7,037,886",Rescue Dawn
"$5,241,315",4/5/2000,"$10,000,000","$5,241,315",Black and White
"$5,005,465",6/18/2010,"$10,000,000","$15,132,211",Io sono lamore
"$4,365,455",10/26/2001,"$10,000,000","$4,690,802",On the Line
"$4,269,426",3/16/2012,"$10,000,000","$4,708,127","Jeff, Who Lives at Home"
"$3,400,278",3/30/2016,"$10,000,000","$4,608,655",Everybody Wants Some
"$3,357,324",10/4/1996,"$10,000,000","$3,357,324",Crash
"$3,336,053",10/12/2012,"$10,000,000","$3,336,053",Atlas Shrugged: Part II
"$3,275,585",2/4/1994,"$10,000,000","$3,275,585",Romeo Is Bleeding
"$3,193,102",10/8/1999,"$10,000,000","$6,030,047",The Limey
"$3,128,941",11/14/2014,"$10,000,000","$3,168,858",Rosewater
"$3,041,803",12/22/2000,"$10,000,000","$5,149,131",The House of Mirth
"$3,000,000",5/1/1987,"$10,000,000","$3,000,000",Malone
"$2,893,666",6/2/2006,"$10,000,000","$3,260,179",Peaceful Warrior
"$2,529,395",9/9/2011,"$10,000,000","$2,529,395",Bucky Larson: Born to Be a Star
"$2,185,266",10/6/2000,"$10,000,000","$2,373,937",Bamboozled
"$2,000,000",2/11/1981,"$10,000,000","$11,400,000",Sphinx
"$1,930,282",5/3/2013,"$10,000,000","$3,623,609",The Iceman
"$1,759,252",6/24/2011,"$10,000,000","$1,884,251",A Better Life
"$1,641,788",2/28/2003,"$10,000,000","$1,641,788",Spider
"$1,638,202",2/4/2000,"$10,000,000","$1,638,202",Gun Shy
"$1,562,800",12/27/2002,"$10,000,000","$1,562,800",Nicholas Nickleby
"$1,475,746",4/16/2010,"$10,000,000","$3,541,565",The Joneses
"$1,430,721",6/23/2006,"$10,000,000","$32,430,721",Krrish
"$1,291,645",7/27/2012,"$10,000,000","$4,659,110",Killer Joe
"$1,276,984",8/11/2000,"$10,000,000","$1,953,882",Cecil B. Demented
"$1,244,464",4/21/2017,"$10,000,000","$2,363,824",Free Fire
"$1,069,454",3/21/2014,"$10,000,000","$1,069,454",50 to 1
"$1,011,054",5/2/2003,"$10,000,000","$1,011,054",Owning Mahowny
"$952,820",10/19/2007,"$10,000,000","$1,051,907",The Ten Commandments
"$900,926",9/7/2007,"$10,000,000","$900,926",The Brothers Solomon
"$866,778",4/4/2008,"$10,000,000","$22,198,996",My Blueberry Nights
"$836,641",8/6/1999,"$10,000,000","$836,641",Illuminata
"$749,641",12/2/2011,"$10,000,000","$1,049,641",Coriolanus
"$598,645",10/11/2002,"$10,000,000","$598,645",Swept Away
"$580,862",5/23/2008,"$10,000,000","$1,299,855","War, Inc."
"$488,872",4/2/2004,"$10,000,000","$42,776,032",Shaolin Soccer
"$366,301",8/27/2004,"$10,000,000","$630,427",The Brown Bunny
"$268,461",9/14/2007,"$10,000,000","$1,165,102",King of California
"$245,359",12/25/1998,"$10,000,000","$5,045,359",The Swindle
"$244,465",8/14/1998,"$10,000,000","$244,465",La femme de chambre du Titanic
"$228,524",12/17/2004,"$10,000,000","$290,875",Imaginary Heroes
"$226,792",10/26/2001,"$10,000,000","$226,792",High Heels and Low Lifes
"$221,805",8/21/2009,"$10,000,000","$295,750",World's Greatest Dad
"$173,472",5/3/2013,"$10,000,000","$173,472","Cinco de Mayo, La Batalla"
"$152,857",10/29/2010,"$10,000,000","$355,919",Welcome to the Rileys
"$150,191",9/9/2016,"$10,000,000","$150,191",Kicks
"$141,108",10/9/2009,"$10,000,000","$721,108",Free Style
"$137,221",5/18/2007,"$10,000,000","$5,950,002",Severance
"$131,719",7/14/2006,"$10,000,000","$241,719",Edmond
"$128,486",4/23/2010,"$10,000,000","$42,226,657",Joheunnom nabbeunnom isanghannom
"$126,247",8/26/1994,"$10,000,000","$126,247",Police Academy 7: Mission to Moscow
"$109,383",2/19/2010,"$10,000,000","$109,383",Blood Done Sign My Name
"$100,688",2/19/2010,"$10,000,000","$106,466",The Good Guy
"$93,388",10/23/2009,"$10,000,000","$723,388",Motherhood
"$70,527",10/15/2004,"$10,000,000","$70,527",Eulogy
"$67,657",11/7/2014,"$10,000,000","$109,144",Elsa & Fred
"$45,779",2/27/1998,"$10,000,000","$45,779",An Alan Smithee Film: Burn Hollywood Burn
"$19,716",8/28/2009,"$10,000,000","$19,716",The Open Road
"$17,472",7/10/2015,"$10,000,000","$161,097",Strangerland
"$11,894",3/13/2015,"$10,000,000","$11,894",Hross i oss
"$9,069",10/16/2009,"$10,000,000","$9,069",Janky Promoters
"$6,422",12/21/2007,"$10,000,000","$1,537,479",Blonde Ambition
"$4,803",8/6/2010,"$10,000,000","$17,704,131",The Oxford Murders
$388,12/26/2014,"$10,000,000","$173,613",Barbecue
$0,12/31/2010,"$10,000,000","$15,037,867",The Reef
$0,1/8/2008,"$10,000,000","$8,243,567",White Noise 2: The Light
$0,10/8/2010,"$10,000,000","$1,642,939",It's a Wonderful Afterlife
$0,6/21/2011,"$10,000,000","$1,230,542",You Got Served: Beat The World
$0,8/21/2009,"$10,000,000","$997,921",Fifty Dead Men Walking
$0,9/26/2014,"$10,000,000","$552,641",Plastic
$0,3/10/2015,"$10,000,000","$314,073",Jungle Shuffle
$0,9/22/2009,"$10,000,000","$90,909",Adam Resurrected
$0,5/26/2009,"$10,000,000",$0,The Devil's Tomb
$0,12/31/2009,"$10,000,000",$0,Good Intentions
$0,2/2/2007,"$10,000,000",$0,Partition
$0,4/13/2012,"$10,000,000",$0,Detention
$0,2/7/2014,"$10,000,000",$0,Nurse 3D
$0,5/19/2015,"$10,000,000",$0,Into the Grizzly Maze
$0,7/21/2015,"$10,000,000",$0,American Heist
"$458,054",4/30/2010,"$9,900,000","$458,054",Gunless
"$16,044,025",4/3/2009,"$9,800,000","$17,553,055",Adventureland
"$6,738,954",12/19/2012,"$9,700,000","$36,787,044",Amour
"$2,484,186",4/28/2006,"$9,600,000","$5,256,839",The Lost City
"$57,176,582",1/12/2000,"$9,500,000","$59,675,307",Next Friday
"$43,100,000",6/13/1967,"$9,500,000","$111,600,000",You Only Live Twice
"$14,114,000",6/10/1988,"$9,500,000","$14,114,000",Poltergeist III
"$3,573,673",3/19/2010,"$9,500,000","$5,278,632",The Runaways
"$113,682",10/30/2009,"$9,500,000","$118,482",Gentlemen Broncos
$0,12/31/2013,"$9,500,000",$0,Re-Kill
"$46,300,000",11/7/1963,"$9,400,000","$60,000,000",It's a Mad Mad Mad Mad World
"$12,899,867",11/3/2006,"$9,400,000","$87,226,613",Volver
"$3,030,848",11/11/2011,"$9,400,000","$21,817,298",Melancholia
"$19,571,091",8/7/1981,"$9,300,000","$19,571,091",Heavy Metal
"$3,047,539",11/13/2012,"$9,200,000","$5,806,666",Jab Tak Hai Jaan
"$2,684,904",12/29/1995,"$9,200,000","$4,204,857",Richard III
"$1,685,269",5/21/2010,"$9,200,000","$17,155,193",Kites
$0,12/31/2011,"$9,100,000","$20,927,794",Red Dog
$0,12/31/2010,"$9,100,000","$18,872,126",Mine Vaganti
"$80,930,630",5/25/1979,"$9,000,000","$203,630,630",Alien
"$80,571,655",10/17/2003,"$9,000,000","$107,967,319",The Texas Chainsaw Massacre
"$80,500,000",1/1/1971,"$9,000,000","$80,500,000",Fiddler on the Roof
"$71,562,550",7/18/2014,"$9,000,000","$111,534,881",The Purge: Anarchy
"$63,600,000",12/29/1965,"$9,000,000","$141,200,000",Thunderball
"$52,597,610",5/30/2008,"$9,000,000","$83,051,676",The Strangers
"$36,049,108",11/6/1996,"$9,000,000","$36,049,108",Set It Off
"$35,144,505",10/21/2016,"$9,000,000","$81,831,866",Ouija: Origin of Evil
"$34,102,780",10/22/1999,"$9,000,000","$34,572,780",The Best Man
"$33,244,684",11/9/1988,"$9,000,000","$44,196,684",Child's Play
"$24,538,513",6/22/2007,"$9,000,000","$36,535,837",Sicko
"$21,571,189",12/3/2014,"$9,000,000","$21,571,189",Black or White
"$20,035,310",1/21/2000,"$9,000,000","$20,035,310",Down to You
"$18,225,165",7/30/2004,"$9,000,000","$18,225,165",Harold & Kumar Go to White Castle
"$17,804,273",10/13/2000,"$9,000,000","$17,804,273",The Contender
"$16,963,963",2/18/2000,"$9,000,000","$28,773,637",Boiler Room
"$16,235,738",12/5/2006,"$9,000,000","$16,235,738",Black Christmas
"$14,431,633",11/18/2016,"$9,000,000","$18,590,565",The Edge of Seventeen
"$13,960,394",12/2/2016,"$9,000,000","$25,069,514",Jackie
"$13,075,390",3/16/1984,"$9,000,000","$13,075,390",The Ice Pirates
"$12,232,382",5/14/2004,"$9,000,000","$12,512,317",Breakin' All the Rules
"$11,862,398",8/10/2011,"$9,000,000","$17,462,398",Glee: The 3D Concert Movie
"$10,161,099",11/8/1989,"$9,000,000","$10,176,701",Henry V
"$6,623,082",11/28/2007,"$9,000,000","$10,642,023",The Savages
"$6,126,237",4/16/2003,"$9,000,000","$12,657,377",Chasing Papi
"$6,047,856",9/8/2000,"$9,000,000","$13,061,935",The Way of the Gun
"$4,886,216",8/22/2008,"$9,000,000","$4,934,104",Hamlet 2
"$4,777,465",9/13/2002,"$9,000,000","$4,777,465",Igby Goes Down
"$4,333,569",4/29/1994,"$9,000,000","$4,333,569",PCU
"$3,438,735",3/9/2007,"$9,000,000","$3,438,735",The Ultimate Gift
"$3,134,509",9/29/2000,"$9,000,000","$3,134,509",Beautiful
"$2,956,339",6/1/2007,"$9,000,000","$3,922,043",Gracie
"$2,000,093",8/26/2016,"$9,000,000","$2,000,093",Greater
"$1,530,535",8/18/2006,"$9,000,000","$2,548,378",Trust the Man
"$1,069,318",8/26/2005,"$9,000,000","$1,069,318",Undiscovered
"$1,053,788",11/6/1998,"$9,000,000","$4,313,644",Velvet Goldmine
"$883,887",5/14/2010,"$9,000,000","$883,887",Princess Kaiulani
"$454,255",6/20/2003,"$9,000,000","$454,255",The Legend of Suriyothai
"$349,618",10/25/1991,"$9,000,000","$349,618",Due occhi diabolici
"$208,163",1/22/2010,"$9,000,000","$208,163",La fille du RER
"$184,255",10/25/2002,"$9,000,000","$184,255",All or Nothing
"$148,826",2/5/2010,"$9,000,000","$148,826",The Red Riding Trilogy: 1974
"$148,089",7/31/2009,"$9,000,000","$1,635,241",Flammen og Citronen
"$70,066",4/2/2010,"$9,000,000","$85,527",Leaves of Grass
"$14,443",11/22/2006,"$9,000,000","$14,443",Opal Dreams
"$1,242",5/8/2015,"$9,000,000","$1,242",Skin Trade
$0,6/17/2014,"$9,000,000","$3,440,939",Beneath Hill 60
$0,1/20/2015,"$9,000,000","$2,243",Veronika Decides to Die
$0,10/10/1968,"$9,000,000",$0,Barbarella
$0,2/1/2013,"$9,000,000",$0,A Haunting in Connecticut 2: The Ghosts of Georgia
"$176,988",5/18/2012,"$8,900,000","$22,744,132",Polisse
"$50,136",11/13/2015,"$8,900,000","$3,324,184",Heist
$0,2/26/2011,"$8,900,000",$0,Ultramarines
"$174,803,506",9/26/1986,"$8,800,000","$328,203,506",Crocodile Dundee
$0,12/31/2004,"$8,800,000",$0,The I Inside
"$14,373,825",11/30/2007,"$8,600,000","$32,968,648",Awake
"$47,695,120",11/18/2016,"$8,500,000","$74,876,588",Manchester by the Sea
"$39,471,742",12/16/2009,"$8,500,000","$47,417,251",Crazy Heart
"$35,161,554",8/15/2008,"$8,500,000","$68,695,443",Star Wars: The Clone Wars
"$34,030,343",2/20/2015,"$8,500,000","$43,528,634",The DUFF
"$32,381,218",10/31/2014,"$8,500,000","$50,334,418",Nightcrawler
"$32,222,567",7/31/1987,"$8,500,000","$32,222,567",The Lost Boys
"$29,200,000",11/7/1979,"$8,500,000","$29,200,000",The Rose
"$21,569,509",9/27/2013,"$8,500,000","$22,885,836",Baggage Claim
"$20,007,149",10/7/2016,"$8,500,000","$23,311,425",Middle School: The Worst Years of My Life
"$15,024,232",3/1/1991,"$8,500,000","$15,024,232",Haakon Haakonsen
"$14,943,582",4/23/1999,"$8,500,000","$17,202,854",Election
"$13,610,521",3/9/2007,"$8,500,000","$20,288,774",The Namesake
"$6,263,670",10/18/2013,"$8,500,000","$10,386,814",All is Lost
"$5,001,655",2/27/2004,"$8,500,000","$7,573,551",Club Dread
"$4,444,637",9/17/2009,"$8,500,000","$17,220,091",Bright Star
"$4,273,372",9/21/2001,"$8,500,000","$4,273,372",Glitter
"$1,109,199",6/13/2014,"$8,500,000","$3,180,252",The Rover
"$298,347",4/23/2004,"$8,500,000","$30,298,347",Silmido
"$140,244",11/7/2008,"$8,500,000","$198,883",Repo! The Genetic Opera
"$4,046,336",2/12/2010,"$8,470,000","$42,355,526",My Name is Khan
"$1,207,007",3/23/2007,"$8,400,000","$6,831,069",Namastey London
"$3,827,466",5/31/2013,"$8,300,000","$50,827,466",Yeh Jawaani Hai Deewani
"$2,160,710",6/4/1999,"$8,300,000","$2,598,224",Limbo
"$1,829,142",3/16/2007,"$8,300,000","$25,670,174",The Wind That Shakes the Barley
"$493,296",4/16/2010,"$8,300,000","$1,353,296",The City of Your Final Destination
$0,11/24/2006,"$8,300,000","$24,906,717",Kurtlar vadisi - Irak
"$30,000,000",2/23/1951,"$8,250,000","$30,018,417",Quo Vadis?
"$163,214,286",4/1/1965,"$8,200,000","$286,214,286",The Sound of Music
"$80,000,000",2/17/1984,"$8,200,000","$80,000,000",Footloose
"$107,928,762",10/14/1994,"$8,000,000","$212,928,762",Pulp Fiction
"$90,815,558",6/22/1984,"$8,000,000","$90,815,558",The Karate Kid
"$76,657,000",6/22/1979,"$8,000,000","$76,657,000",The Muppet Movie
"$62,599,495",3/9/1984,"$8,000,000","$62,599,495",Splash
"$59,891,098",7/26/2006,"$8,000,000","$100,642,353",Little Miss Sunshine
